text,label
虽好 貌似 不 适合 听歌 风格,1
女声 男声 要选 系列,0
收原线 还 做条 黑 参考 价格便宜 声音 原线 明显 好些 必须 上 平衡 单端 太拉 胯,1
咔嚓 剪掉 原线 改四芯 平衡 声音 会 以前 四芯 平衡机 配暖润 还 预留 原线 方便 接听 单端 收根 以前 机配 四芯 平衡,0
喜欢 天马 流星 拳,1
经常 吕思清 梁祝 王菲 天空 试音 特别 梁祝 一段 基本 一听 明,0
胆机 木纹 面板 挺 好看,1
木头 面板 骚,1
都 高 阻耳放 不 太 适合 推 平板 特别 缺 低频 明显 阻抗 不 匹配,0
放 推 用功 放国行   期送 蛋糕 看,0
美元 没看 错,0
论坛 大佬 刚刚 批银彩 晶彩 帖子 刚过 说 才 真材实料 诚信 厂家 银彩 不敢 开腔,0
对比 手上 线材 发现 银彩 高频 很 好 分析 力 背景 好 自带 密度 高 宽松 音染 尤其 人声 听 起来 有种 慵懒 感觉 不 建议,-1
银彩 他家 低端 产品 性能 不 银彩       信号线 倒 同一 级别 声音 风格 不同,0
铜彩 铍 铜 镀银 信号线 闲鱼 收过 刚 觉得 解析 提升 直呼 爽 听 半天 发现 极端 刺耳 不耐 听 亏出 感觉 铍 钯 走 偏风 金属 少 碰为 妙 金银铜 稳妥 点,-1
苏默 信号线 基本 不会 翻车 话筒 线 双子座 那类 没法 翻译 英文名字 线基 感觉 中频 频段 能量 有点 拥堵 感觉 一条 绳上 结,0
买 欧亚 德 原装 线 二手 多收 划算 声音 素 高端 线 确实 不足 好 日本 人 用料 毕竟 纯银 线 二手 分析家 声音 确实 少 点 宽松 素 点 素质 高点 解析 高点 我用 机加 解码 解码 偏 宽松 下盘 好 素点 刚好 搭配 正好 收 一点点,1
手里 更 香,0
官网 没有   旗舰店,0
问题 不是 没有 推开 没有 同场 对比,0
经常 听 古典 人 听 知道 选 经常 听 人声 人 听 知道 选,0
做 插件 儿 线 选 别家,0
听 起来 打算 入,0
,0
咸鱼 蹲个 胆放 原创 估计 差不多 能收 一台 放 没 解码 再 加点 配台 内 算 分体 不香,-1
搭配 经典 好像 见过 五个 烧友,1
感觉 大师 解析 没有 达到 所谓 超 旗舰 水准 比差 等级 恐怕 差 两个 等级 大师 长处 在于 声场 动态 调音 双三 平衡 先 到底 鬼 设备 支持,-1
很 显然 喇叭线 拖 后腿 本身 系统 银彩 喇叭线 再加 可能 喇叭线 不 建议 买 低端 银彩,0
蹲 比贵 不了 素质 高 一头 刚刚 出,0
百老汇 是不是 都 试听 建议 楼主 不要 盲 狙,0
百老汇 申请 押金 试听 听 才 买,0
摇滚 完全 足够 周杰伦 这种 流行 稍 差点 点 味道 觉得 录音 本身 关系 更大,-1
听过 百老汇,0
这次 盲 狙 还 算 成功   放 明显 感觉     清晰度 好 声音 特征 高频 空气 感 极为 强烈 听 起来 非常 舒服 屏头 清晰 声场 大 没有 特别 偏向 有点像 我用   加上 比较 大 声场 感觉 声音 一听 上去 感觉 比较 高级 特点 不是 突出 并管 还 真是 挺 好 设计,1
做 转接线 音箱 耳机 阻抗 不同 推个 小意思 原来 输出 变压器   玩意 不能 推低 阻高敏 耳机 噪音 太大 做 耳放 好,-1
太傅 乐,0
解码器 驱动 有没有 安装 好,1
解码器 驱动,0
下载 新版,0
解码 驱动 没装,0
解码器 驱动 没装,0
解码 下 确实 不 需要 装 驱动 仅仅 想 搞 需要 装 驱动,0
没有 声音 输出,0
没有 声音 有人 回复,0
显示 支持 没有 声音,1
善用 论坛 搜索 功能 很多 帖子,0
机器 接 耳机 喇叭 拍 张照,0
没 遇到 麻烦,-1
必须 输出,0
是不是 声卡 升级 没有 必要 感觉 听不出来 区别,0
没有 人聊 运放,0
额   已经 快到   运放   主要 电影 音乐   上面 那位 老大 说 改变 音色 还 真的   这块 卡换 不换 运放 都 无所谓,0
刚买 买 运放来 搭配 调音 很 不错 建议 开 游戏 音效 听歌 别有 风味 组合 好像 以前 官方 推荐 试过 还行,1
现在 搭配,0
光纤 输出 换运放 不会 变化,0
金丰 那种 八爪   焊接 功放 座 上面   不 知道 焊接 会 不会 影响 音色,0
没 用别 折腾,-1
黑金 配 好评,1
看起来 不错,1
钱 百灵鸟 上市 左右 素质 有点 不够 定价 五六千 可能 挺 竞争力,0
电位器 质量 电源 变压器 貌似 牛 挺 好,1
终于 上市 上次 展会 听过 工程 机吧,0
张扬 线材,0
张扬 线 唯一 问题 太 便宜 导致 听 上去 没有 高级 感,-1
无氧 铜   无氧 铜 镀银   单晶 铜   单晶 铜 镀银   纯银   金银 合金   单晶 银 大致 依次 顺序,0
太 厚粉,0
直 推 以上 塞子 都 明显 伺候 不好 细节 缺失 控制力 不足 声音 粗糙 万 价位 塞子 前端 要求 不会 低 用来 配 恐怕 正确 声音 都 出不来 更 不要 提 细节 规模 最后 不能 打过 都 不 一定,-1
极致 家 看看,0
提醒 一下 发错 区 大 耳机 区 塞子 隔壁,0
一万五 日元 比较 好 推荐 耳塞 某宝 随手 都,1
数据 好点   价格 贵,1
貌似 价格 很 亲民,1
楼主 真快,0
价格 配上 数据 很 心动,0
听说 耳放 都 完全 没有 声场,0
期待 后续 听感,0
顶顶,1
手头 有个 液态 碳 说实话 听 液态 碳 底噪 稍 高 好听 楼主 当初 感觉 基本一致 估计 不 喜欢,-1
身体 一阵 抖动   都 索然无味,0
真正 数据 不   失真   电流   输出电阻   三个 实际上 失真 输出电阻 标出来 电流 还要 去 看 芯片   有点 钱 家里 版 上 再 看看 有没有 提升   供电 换成 才行,-1
买 几十米 长 导线 楼上 放到 地面 地面 挖米 深坑 线头 焊上 铜块 埋入 地底 填土 后 浇 上升 盐水 搞定,0
做个 地盒 体积 大 人 听不出来,0
沙发         支持 楼主 听感,1
强势 抽插,1
楼上   头像 盗 梦,0
谢谢 分享   其实 比较 兴趣 知道 听感,0
看来 不是 烧友 喜欢 类型,1
,0
聽 完           后出 掉 留,0
说 不错 楼主 意见 差不多 觉得 四不像 东西 早 知道 当时 买 歌德,-1
,0
不用 比来比去   一条 独苗 香火 暂时 无法 延续 只好 先供,1
鼠莓 派 推送 好,1
个人 推荐 升频 推送 鼠莓 派 推送 强,1
国产 耳罩 原装 区别 大 有没有 比较 好 国产 替代 推荐,1
还 原装 最好 拆卸 国产 开模 粗糙,-1
安装 教程 不错 不 漏音 低频 滚降 是不是 耳罩 单元 背面 金属网 堵死,1
线材 肯定 有用 上次 有人 做 实验 听 铜线 钨线 声音 区别 太大,0
明确 咸菜 目的 信号 电流 无损 这头 传递 那头 完成度 高 咸菜 听感 应该 相似 一致 区别 更 一方 失 真的 表现,-1
线 的确 水太深,-1
绿坛 都 快 年 还 纠结,0
有用 改变 风格 所谓 风格 不 耳朵 好听 不好 听 存在,-1
专业 论坛 必要 讨论 外行 人才 会 思考 问题,0
找个 科学 放 试听 至少 翻车 概率 不会 很大,0
,0
中端 产品,0
用心 支持 一下,1
感兴趣 看 一眼 设计者 论坛 设计者 正在 开发 二代 改进 头梁 原材料 中国 进口 段时间 形势 国内 不 开工 材料 不到,1
比较 期待 代 很 平庸 对不起 噱头,0
玩 耳机 原配 皮 耳罩 烧友 换绒 耳罩 玩玩,0
材质 看着 有点像 麂皮 绒,0
楼主 看 私信 要个 绒 耳套 店铺 链接   谢谢,0
楼主 想求 链接 找 很久没 找到 材质 非常感谢,0
玩玩 御 三家 都 上台,0
王者 之战 只 旗舰 耳机 决战 中有 耳机 评价 音乐 类型 推荐 当然 十年 前 旗舰 很多 耳机 现在 产,0
目前 未见 听感,0
手机 做 音源 算了 都 重 采样 问题 音质 好 不 到哪去,1
线 软文 绿联 耳朵 差别 声染 一定 超重,-1
潜力 帖 留名,0
感觉 用不着 后级,0
某宝 传 声音 响       指标 很 好 推 平板 没有 底噪 性价比 高 音色 看 个人 喜欢,1
试试 金嗓子  ,0
目前,0
推 已经 很 好 推 确实 软 点 传声 后级 不 推荐 高频 太亮 听感 不好 声音 比较 怪异 底噪 倒 不大用 男人家 功放 适配器 接 轻微 沙沙声 接受 推 没有 可闻 底噪 算是 我用 功放 里 非常 小 买 退 多公斤 搬 上 搬 下 累个 半死,-1
强烈推荐 听过 知道 原来 耳放 功放 全是 渣,1
,0
应该 类 放大器 应该 偏 解析 觉得 不是 改善 路子,0
推过 感觉 还行,0
凡是 拿来 耳机 缺点 一律 研究 极其 透彻 以前 帖子 找 不到 同类 问题 估计 情况 比较 特殊,0
楼主 不 急 年 后 老窖 会出 新品 价格 应该 不到 应该 下放 版,-1
不是 很 合适,1
不 知道 宝华 牌子,0
原道 天下第一 一原 战森海 三原 秒 五原 破 天际 十 原创 世纪,0
坛 里 普遍 听感 喜好 来看 多数 人 估计 会 耳朵 闷糊 摘 类型 耳机 耳塞 不煲 耳朵 再细 耳朵 听感 很 吃亏 加上 现在 假货 遍地 只能 走 论坛 中介 收,-1
耳机 放 一边 不谈 解码 耳放比 手机 直输 貌似 有点,0
连续 几年 五星 推荐,0
帖子 解释,0
确实 国内 卖 商家 好少 帖子 都 看看 好 确实 喜欢 声音 买 行货 未必 不可 话 说 傲立 行货 卖,1
傲立 产品 问题 不 在于 质量 在于 电路设计 蒙人 精简 成本 已经 令人 错愕 地步,0
价位 上 马兰士 机嘛 好,1
电路设计 蒙人 一说     看来 那帮人 都 瞎 几年,0
除开 之前 谣传 质量 问题 声音 好像 大家 都 不 质疑 产品,1
看看 行货 没有 问题 换,0
想 快 曝光 一记,0
看来 外国 月亮 不是 圆嘛,0
大神 顺带 鉴定 下 电路,0
一路 没 问题,0
还 见 过头 梁都 掉色 状态 很 好,1
老实 分体,0
大部分 动圈 够用   解码 部分 不错,1
推力 不错 输出阻抗 略 高,1
属实   大昌 要凉,0
个人 音响 这种 小 产值 圈子 代理 不 信任 买 外国货 就算 还 保修期 内 直接 找 淘宝 师傅 修 反正 芯片 精密 零件 不 容易 坏坏 更 电位器 电容 这种 东西,1
完全 没 看到,0
直接 找 淘宝 投诉,0
昌业,0
寄过去 现在 已经 整整 五个 月 连个 影子 都 没有 大昌 疯狂 装 死,0
感谢 分享   避雷,0
赵鹏,0
碰到 问题 换个 就行了 乾龙盛 官网 有个 打包 好 试试,1
应该 不 支持 现在 解码 基本 没有 支持 楼主 听感,1
硬解 个人 觉得   嗒 嗒 嗒 卡顿声 觉得 是不是 机械 硬盘 锅 读写 跟不上 串行总线 占用率 高 导致 总线 数据 不 流畅,0
突然 想起 一款 软件 不 知道 木有 大神 用过 内存 做 虚拟存储 盘 以上 文件 拷 进去 试试 会 不会 卡顿 哒 哒 哒 声,0
估计 缺 插件 目前 很多 网上 软件包 版本 安装 说明 里 都 没 提到 插件 需要 下 再 安装 安 插件 顿时 硬解,0
播放 以上 问题 本身 问题 装   插件 去 下 最新 插件 里 选择,0
录线 好长 一套 公斤,1
应该 不会 满足,0
会 玩,0
楼主 一路 高烧 羡慕 羡慕,1
当年   翻车 偏音 有人 说 没有 下决心 买,0
输出 光纤 换成 会 惊喜,1
恭喜 打开 新世界 大门 到手 对比 立即 出 掉 视频 视频 区别,1
戴 住 人 幸福,0
恭喜 升级 买 豪华版 普通 版,1
版好 东西 二手 确实 很少 见到,1
送 这线 线身 长得,0
古河,0
不 推荐 线 声音 很迷,0
考虑,0
二楼 正 解 耳机线 正确处理 方式,0
国产 奥产 各有 一支,0
还 需要 入   推,0
助听器 真的,0
三十年 后 估计 理财产品,1
寿命 问题 理论 实践 不 做 很 贵气 声音 做 很 暖糊 当然 国产 某机 做到 超高 解析 刮出 耳血 只 看 管子 芯片 不能 说明,0
先帮顶 再 慢慢 看,1
卧草 看 傻,0
森 海里 找 听 民谣 型号 不 熟悉 猜测 可能 很 好,1
保证 不是 出   复刻 还 行,0
不信 有人 看 完,0
学习,0
配   澄会 不会   黑 参考 好些,1
谢谢,0
路由器 里 看,0
船耳放,0
建议,0
上胆 原创 咸鱼 入手,0
弄个 二手 一体机 改 平衡 卖掉 两千元 左右 足够,-1
,0
系列 性价比 不错,1
顶起,1
系列 中 最 喜欢,1
这是 专业 录音室 监听 系列,0
下 价格   谢谢,0
帮 顶一下 极致,1
指标,0
断货 已久   已 到货,0
支持 一下 系列 极致 中 最 值得 买 系列,1
顶起,1
系列 性价比 真高,0
顶起,1
顶起,1
外观 真心 毒到 好价 准备 入,1
顶起,1
蹭 听 调包,0
这种 拒收 走 小 法庭 事先 都 所有 情况 说明 清楚 运费 对方 出没 问题,0
还好 从来不 玩 咸鱼 换下来 器材 都 磨改 玩,1
证据确凿 建议 曝光,0
耳机 展会 听过 不 好听 感觉 坑,1
真爱粉,0
看着 评价 配上 小 胆机 管子 换成 吹喇叭 洛伦茨 之辈 听 女声 还 不得 爽 上天,0
这套 前端 控制力 比较 好,1
很多 人用 棉被 系 搭配 高频 亮   低频 少   重心 偏上 盘   前端 系统 直接 来接 耳朵 齿音 毛刺 没 低频 阴间 耳机 言论 由此而来 系统 相反 要压 齿音 减 毛刺 偏下 盘 系统 推才 好听 不 需要 前端 提高 亮度 提升 解析 本身 偏 解析 风格 个人 调音 缺点 差不多 次 高频 偏暗 调音 不够 鲜活 通透 偏素 偏暗,-1
主要 问题 残响 太多 声音 比较 混浊 对比 听 很 清楚 声音 干净 很多 残响 不 懂 人会 误认为 泛音 细节 认为 解析 好 其实 不是 森海 以上 最 失败 副耳机,-1
相信 耳朵 耳朵 不会 骗人,-1
官升线,0
听 摇滚 金属 朋克 适合 极致 比较,0
请问 接 电脑,0
最 适合 西电 电源线,0
小不点 家才 出 一个多 单元 大耳,0
搞 上,0
搞 单元,0
廠家 足夠 技術 儲備 控制 住振膜 盆 分裂 狀況 弄 單體 自找 麻煩,0
产大耳 松下 旗下 单元,0
没有 试听 活动,0
正在 关注 期待 后续 情况,0
习惯 断电 前   切,0
从不 关机 每次 热机 好久,1
开   关后 前   基本常识,0
有人 提到 关机 从后 往前 关 开机 从前 往后 开,0
官网 买 买 德国 生产,0
换上 国产 非官方 耳罩 声音 变 尖锐 时间 长 感觉 好 一点,1
头梁 副 厂 耳罩 滤 棉官 网 钱 不要 省,0
耳罩 越久越 好听 再烂 都 不要 换,1
官网 现在 头梁 耳罩 棉卖,0
酒精 擦换 套子 不用 讲究 随意 买,0
买 一组 声必飞 还 不错,1
地铁 上 降噪 蛮 明显,0
曲线救国,0
我类 后级 前级 怼 没事,0
最好 偏 温暖 功放 推 声音 太冷 不耐 听,-1
人声 比好 推过 不 可能 不是 功放 不错 左右 二手 收到 女声 弦乐 都 很 毒,1
歌德 几个 三千块 包括 二手   应该 很 符合 楼主 口味,0
双 叒 叕 金 赏 洋 奖 专业户 阿米 罗有 感情 人 最 爱,0
展会 上 听 挺不错 物有所值,1
仿 潘多拉,-1
三代 挺 好 买 确实 流行 调音 听 古典 不 太行,1
经典 系列 佩戴 有点 奇葩,0
然鹅再 经典 没用 会 坏掉 夏普 已 沦为 显示器 插口 游戏 耳机,-1
只 玩 平头 声音 确实 说 几乎 都 反 冷声 人声 很 好听 甜甜的 没有 低音 高频 亮锐 声场 横向 还行 没 纵向 声音 性格   森海 耳塞 系列 成熟度 高 整体 立体 系列 听 情怀,1
磨砂 不是 放 搞定,0
本来 想 说 看到 预算 额 蛮 推荐,0
条 耳塞 接 苹果 听 索尼 精选 效果 非常 好 回来 后接 平衡   试试 效果,1
淘宝网 上 电池 买 索尼 芯 换 好,1
真心 推荐   神塞,0
第一 反应 先看 一下 发帖 日期 差不多 年前 听过 印象 很 不错 挺 喜欢 续航 太 差,-1
二手 挺 值得,1
开个 百度网 盘 会员 解决 问题 还省 放架 碟子 空间,0
咸鱼 淘宝 小心 一张 块 元 都 买 假货 爆音 印刷 做工 都 粗糙,-1
最近 湖人 销量 有点 好 重装 驱动 再 装个,1
第一 要装 解码器 官方 驱动 完整 安装 播放器 才 插件 支持 输出 播放 第三 播放器 参数 设置,1
,0
安装 插件,0
同样 电路 用料 硬 素质 平衡 肯定 高于 单端 有人 说 味道 理解 素质 难求 味道 好调 几条 线 解决问题 平衡 架构 缺点 成本 几乎 单 端的 一倍 阻容 元件 配对 要求 高,1
里面 类 平衡 真 平衡 区别 问题,0
胆机 平衡 肯定 不是 甲类 单端,0
平衡 结构 平衡 口 两回事 胆机 很少 平衡 结构,0
关键 输出 牛 次级 绕线 方式 输出 牛 都 仿着 功放 输出 牛 制作 次级 没有 反 相 输出 接头 接 平衡 口 没太大 意义 专门 定制 输出 牛 次级 有同 相地 反相 输出 接头,-1
胆机 没 必要 追求 平衡,-1
老 叶家 胆机 外观 挺 好看,1
机器 体积 超大 看着 蛮 炫,0
确实 牛耳 放到 顶 顶级 耳放 几乎 都 胆机 推原 道 应该 不错,1
挺 漂亮 过年 后 考虑 玩玩 胆机,1
还好 管子 换 起来 都 那种 便宜,1
胆机 够不够 班 看用 牛 知道 老叶 机子 真的 好,1
最 适合 西电 电源线,0
小不点 家才 出 一个多 单元 大耳,0
搞 上,0
搞 单元,0
廠家 足夠 技術 儲備 控制 住振膜 盆 分裂 狀況 弄 單體 自找 麻煩,0
